"Time (s)"	"Acceleration (m/s²)"
3.495298193E1	-2.410674095E-2
3.499298193E1	6.003236771E-2
3.504298137E1	-7.195549011E-2
3.508298137E1	-3.546192646E-1
3.512298197E1	-3.007888794E-3
3.517298163E1	2.845628738E-1
3.521298193E1	-1.133244038E-1
3.526298160E1	-1.378053665E-1
3.530298190E1	1.589961052E-1
3.534298220E1	-4.417634010E-2
3.538298220E1	-1.222908497E-1
3.543298160E1	6.172752380E-2
3.547298190E1	-6.095004082E-2
3.552298163E1	-4.986171722E-2
3.556298163E1	1.104862690E-1
3.560298196E1	3.314161301E-2
3.564298196E1	-7.084631920E-2
3.568298196E1	-3.844571114E-2
3.572298230E1	5.540370941E-2
3.577298170E1	-5.794506073E-2
3.581298170E1	-2.780437469E-2
3.585298173E1	1.654314995E-2
3.590298143E1	-3.489818573E-2
3.594298143E1	-1.482219696E-1
3.598298173E1	-5.951333046E-2
3.603298140E1	1.020736694E-1
3.607298170E1	-6.719255447E-2
3.611298200E1	-3.946733475E-2
3.616298166E1	6.501789093E-2
3.621298163E1	-1.004291534E-1
3.626298129E1	-2.900276184E-2
3.630298159E1	9.823131561E-2
3.634298189E1	-8.214545250E-2
3.639298129E1	-1.390419006E-2
3.643298159E1	1.238608360E-2
3.647298189E1	-2.336025238E-2
3.652298159E1	-2.431297302E-2
3.657298133E1	-3.791732788E-2
3.661298133E1	-1.095056534E-2
3.666298133E1	-1.124668121E-2
3.670298166E1	1.749992371E-4
3.675298132E1	-3.068847656E-2
3.679298132E1	-6.070542336E-2
3.683298133E1	-4.805564880E-3
3.687298162E1	5.215311050E-2
3.692298132E1	-4.472484589E-2
3.696298163E1	9.478807449E-3
3.701298129E1	2.877941132E-2
3.706298102E1	-4.587402344E-2
3.710298166E1	-5.418324471E-2
3.715298136E1	4.134578705E-2
3.719298136E1	-6.483554840E-2
3.723298166E1	1.349782944E-2
3.728298106E1	3.658523560E-2
3.732298106E1	-1.935338974E-2
3.736298139E1	-7.539129257E-2
3.741298106E1	9.432525635E-2
3.745298136E1	-8.436679840E-2
3.749298136E1	-4.550433159E-2
3.753298136E1	-1.679897308E-3
3.757298166E1	1.243233681E-2
3.761298199E1	-3.245353699E-2
3.766298166E1	-4.848651886E-2
3.770298166E1	-5.238223076E-2
3.774298192E1	3.496360779E-2
3.779298162E1	-2.259330750E-2
3.783298165E1	-4.442358017E-2
3.787298195E1	-5.484485626E-2
3.792298195E1	3.417873383E-2
3.796298225E1	-1.217153072E-1
3.801298195E1	-1.045200348E-1
3.806298169E1	9.725627899E-2
3.810298202E1	-3.991532326E-2
3.815298172E1	1.143770218E-1
3.819298175E1	1.109523773E-1
3.823298205E1	7.443904877E-3
3.828298205E1	-1.187000275E-2
3.832298205E1	-1.275317669E-1
3.836298235E1	1.447391510E-2
3.841298168E1	-1.151000977E-1
3.845298202E1	1.434280872E-1
3.849298202E1	-1.711344719E-2
3.854298168E1	-2.434196472E-2
3.858298172E1	-8.834624290E-2
3.862298202E1	3.683257103E-2
3.866298205E1	1.020216942E-2
3.870298235E1	-3.247618675E-2
3.874298235E1	1.088144779E-1
3.879298168E1	7.912178040E-2
3.884298171E1	-3.446998596E-2
3.889298108E1	8.445930481E-2
3.893298108E1	-7.091355324E-2
3.897298138E1	-1.402175426E-1
3.901298141E1	-1.009743214E-1
3.905298141E1	-8.891201019E-2
3.909298171E1	4.188799858E-2
3.913298171E1	1.564183235E-1
3.918298138E1	2.445682526E-1
3.922298168E1	1.273663044E-1
3.927298131E1	1.440067291E-2
3.932298098E1	-5.086297989E-1
3.936298164E1	-4.232063293E-1
3.941298134E1	-1.308135986E-1
3.945298164E1	-7.634925842E-2
3.949298164E1	1.040322781E-1
3.954298108E1	3.161951065E-1
3.958298108E1	7.903933525E-2
3.962298168E1	2.010846138E-2
3.967298131E1	3.367099762E-2
3.971298164E1	-2.061009407E-1
3.976298134E1	4.606628418E-2
3.980298164E1	6.407308578E-2
3.984298177E1	9.060764313E-2
3.988298177E1	-4.059863091E-2
3.993298117E1	2.940292358E-2
3.997298154E1	-1.781570911E-1
4.002298151E1	-5.711746216E-3
4.006298151E1	-3.305506706E-2
4.010298187E1	-1.144597530E-1
4.014298204E1	-1.074590683E-1
4.018298204E1	1.335422993E-1
4.022298237E1	2.941012383E-2
4.027298170E1	-4.397506714E-2
4.031298170E1	2.108483315E-1
4.035298170E1	7.586312294E-2
4.040298104E1	2.652288437E-1
4.044298107E1	-6.776490211E-1
4.048298140E1	2.746315002E-1
4.053298137E1	-9.172248840E-2
4.057298170E1	-4.592089653E-1
4.062296115E1	2.478357951E-1
4.067295534E1	4.854930878E-1
4.072295287E1	-3.299242020E-1
4.077295035E1	3.266296387E-1
4.082294880E1	2.024845123E-1
4.087294754E1	1.365222931E-1
4.091294787E1	3.805849552E-1
4.096294747E1	-1.829860687E-1
4.101294713E1	1.531772614E-1
4.105294733E1	2.792758942E-1
4.109294767E1	-2.621347904E-1
4.114294737E1	2.516384125E-2
4.118294737E1	2.085566521E-1
4.123294780E1	-1.442916870E-1
4.128294776E1	1.683885574E-1
4.133294776E1	-1.520919800E-2
4.137294816E1	-8.778405190E-2
4.141294816E1	1.405549049E-2
4.146294816E1	2.107360840E-1
4.151294799E1	-1.781970978E-1
4.155294833E1	-1.605916023E-1
4.159294956E1	-2.713007927E-1
4.164294922E1	-8.134178162E-1
4.169294849E1	6.253566742E-2
4.173294882E1	1.264538765E-1
4.178294862E1	-9.435802460E-1
4.182294866E1	-4.570004940E-1
4.187294799E1	5.301837921E-2
4.192294742E1	-4.344978333E-1
4.196294775E1	-2.728576660E-1
4.201294732E1	-6.949821472E-1
4.205294732E1	-7.119400501E-1
4.209294739E1	-3.831770420E-1
4.214294712E1	-4.574060440E-1
4.218294712E1	-3.750257492E-1
4.223294699E1	-6.665197372E-1
4.228294632E1	-6.653102875E-1
4.232294742E1	-4.852199554E-2
4.237294742E1	-6.509706497E-1
4.241294765E1	-7.455101013E-1
4.245294798E1	-2.334525585E-1
4.249294798E1	-4.353063107E-1
4.254294765E1	-5.075206757E-1
4.258294798E1	-1.848173141E-1
4.263294724E1	-7.856412888E-1
4.267294724E1	-6.298458576E-1
4.271294728E1	-8.792328835E-2
4.275294728E1	-4.883840084E-1
4.279294728E1	-7.154917717E-1
4.283294774E1	-5.181810856E-1
4.288294771E1	-3.623664856E-1
4.292294771E1	-5.843052864E-1
4.297294768E1	-5.552143097E-1
4.302294734E1	-3.838371277E-1
4.307294734E1	-5.564840317E-1
4.311294734E1	-4.908792973E-1
4.316294704E1	-5.436538696E-1
4.320294751E1	-4.289405346E-1
4.324294751E1	-5.706298351E-1
4.328294794E1	-3.554010391E-1
4.332294800E1	-2.903993130E-1
4.337294797E1	-4.738670349E-1
4.342294764E1	-3.507080078E-1
4.346294797E1	-1.113746166E-1
4.351294727E1	-5.128879547E-1
4.355294760E1	-3.240234852E-1
4.360294706E1	5.822563171E-2
4.365294670E1	-3.199157715E-1
4.369294670E1	-3.235259056E-1
4.373294736E1	1.675913334E-1
4.378294736E1	-3.468164444E-1
4.382496869E1	-1.699600220E-1
4.387496835E1	2.864040375E-1
4.391496882E1	-2.897820473E-1
4.395496912E1	-4.154729843E-2
4.399496912E1	1.922445297E-1
4.404496845E1	-1.634923935E-1
4.409496845E1	1.795057297E-1
4.414496762E1	1.459142685E-1
4.418496762E1	-5.320253372E-1
4.422496798E1	1.040577888E-2
4.427496728E1	3.007410049E-1
4.431496735E1	-1.946170330E-1
4.435496735E1	-1.201343536E-2
4.440496701E1	1.947996140E-1
4.444496701E1	-1.187801361E-1
4.448496734E1	-1.381919384E-1
4.453496701E1	4.633083344E-2
4.457496771E1	-2.317667007E-3
4.462496764E1	1.580526352E-1
4.466496764E1	-2.687854767E-1
4.470496798E1	-2.601196766E-1
4.474496798E1	1.158261299E-1
4.479496764E1	2.248886108E-1
4.483496798E1	-2.600765228E-2
4.488496764E1	2.298297882E-2
4.492496764E1	-1.767382622E-1
4.496496798E1	-8.023667336E-2
4.501496764E1	2.941091537E-1
4.505496764E1	-2.024545670E-1
4.509496797E1	-2.821838856E-1
4.514496764E1	1.764043808E-1
4.518496764E1	9.080171585E-3
4.522496797E1	2.312376499E-1
4.527496764E1	1.882379532E-1
4.531496797E1	-4.330017567E-1
4.535496797E1	-4.744172096E-1
4.540496764E1	6.035051346E-1
4.544496764E1	2.015120983E-1
4.548496767E1	-8.653783798E-2
4.553496734E1	-2.339399338E-1
4.557496767E1	-3.245346546E-1
4.562496734E1	3.086572647E-1
4.566496734E1	2.523841858E-1
4.570496767E1	-2.713263035E-1
4.574496767E1	-1.836719513E-1
4.579496764E1	3.573284149E-1
4.583496770E1	5.088043213E-2
4.588496737E1	-4.055292130E-1
4.592496737E1	3.637821674E-1
4.596496740E1	2.707312107E-1
4.601496737E1	-4.492477417E-1
4.605496737E1	-1.950798035E-1
4.609496770E1	2.530159950E-1
4.614496763E1	4.977308273E-1
4.618496763E1	-1.718878746E-1
4.622496797E1	-2.819411755E-1
4.627496793E1	-7.984504700E-2
4.631496796E1	3.795950413E-1
4.635496796E1	1.282596588E-1
4.640496763E1	-5.243873596E-1
4.644496763E1	-4.675030708E-2
4.648496796E1	2.651462555E-1
4.653496763E1	1.626739502E-1
4.657496796E1	-5.813169479E-2
4.662496763E1	-3.988647461E-2
4.666496763E1	2.231802940E-1
4.670496796E1	-8.325290680E-2
4.674496796E1	-2.002267838E-1
4.679496763E1	1.678848267E-3
4.683496796E1	3.071069717E-2
4.688496763E1	2.854537964E-2
4.692496763E1	-3.009891510E-2
4.696496796E1	-2.497076988E-2
4.701496763E1	-2.590560913E-3
4.705496762E1	1.565537453E-1
4.709496796E1	-4.899835587E-2
4.714496762E1	-8.620395660E-2
4.718496762E1	7.438945770E-2
4.722496796E1	-1.717836857E-1
4.727496762E1	-1.188295364E-1
4.731496796E1	9.543180466E-2
4.735496796E1	3.159651756E-1
4.740496762E1	-4.641532898E-2
4.744496762E1	-2.781662941E-1
4.749496752E1	2.384891510E-2
4.754496719E1	1.378229141E-1
4.758496785E1	-2.283518314E-1
4.763496782E1	-1.230979919E-1
4.767496782E1	1.778225899E-1
4.771496815E1	1.610000134E-1
4.775496825E1	-6.472778320E-2
4.779496825E1	2.111380100E-1
4.783496859E1	-1.894543171E-1
4.788496792E1	2.544612885E-2
4.793496762E1	-6.834106445E-2
4.797496795E1	-2.937691212E-1
4.802496762E1	4.852790833E-2
4.806496795E1	-7.614064217E-2
4.810496795E1	5.053353310E-2
4.815496762E1	3.198225021E-1
4.819496795E1	1.500194073E-1
4.823496828E1	-1.940877438E-1
4.828496795E1	-1.440168381E-1
4.832496828E1	-1.178309917E-1
4.837496795E1	6.037139893E-3
4.841496795E1	4.331111908E-3
4.845496828E1	6.955289841E-2
4.850496761E1	6.051292419E-2
4.854496761E1	-1.914427280E-1
4.858496828E1	-7.119989395E-2
4.863496794E1	2.763774872E-1
4.867496794E1	-9.563350677E-2
4.871496828E1	-2.113411427E-1
4.876496794E1	-3.501701355E-2
4.880496794E1	8.897471428E-2
4.884496828E1	2.413430214E-1
4.889496761E1	-1.760129929E-1
4.893496761E1	-1.136727333E-1
4.897496794E1	1.953547001E-1
4.902496761E1	3.220958710E-2
4.906496827E1	-2.623319626E-3
4.910496827E1	2.649688721E-2
4.915496794E1	-2.173215866E-1
4.919496794E1	-2.351157665E-1
4.923496827E1	3.310201168E-1
4.928496794E1	3.340358734E-1
4.932496827E1	-3.730118275E-1
4.937496760E1	-3.429634094E-1
4.941496760E1	3.847754002E-1
4.945496794E1	3.416819572E-1
4.949496794E1	-5.458688736E-2
4.954496760E1	-2.735342026E-1
4.958496794E1	-3.050668240E-1
4.963496760E1	4.460622787E-1
4.967496760E1	3.582432270E-1
4.971496793E1	-6.455600262E-1
4.976496760E1	4.499111176E-2
4.980496760E1	2.262749672E-1
4.985496757E1	-1.341241837E-1
4.990496723E1	-1.053066254E-2
4.994496723E1	4.819369316E-2
4.998496726E1	-9.220123291E-3
5.003496693E1	-3.462505341E-2
5.007496726E1	-2.615356445E-2
5.011496730E1	2.683997154E-2
5.015496730E1	1.468179226E-1
5.019496730E1	7.664132118E-2
5.023496763E1	-2.673327923E-1
5.028496760E1	1.033527374E-1
5.032496766E1	-1.050519943E-1
5.037496733E1	-3.932355881E-1
5.041496733E1	1.722598076E-1
5.045496766E1	6.885154247E-1
5.049496766E1	-3.346140385E-1
5.054496766E1	-4.554885864E-1
5.058496799E1	9.685754776E-2
5.062496826E1	6.190850735E-1
5.066496826E1	4.063076973E-1
5.070496892E1	-4.894986153E-1
5.074496892E1	-5.882654190E-1
5.079496859E1	1.199275970E-1
5.084496859E1	2.745424271E-1
5.089496826E1	-1.018045425E-1
5.094496792E1	-2.853309631E-1
5.098496826E1	-4.042196274E-2
5.103496825E1	4.826425552E-1
5.107496859E1	-3.418636322E-2
5.112496825E1	-3.098936081E-1
5.116496825E1	-1.761815548E-1
5.120496859E1	1.011190414E-1
5.124496859E1	-5.826401711E-2
5.129496825E1	2.470611572E-1
5.133496855E1	3.388984203E-1
5.138496822E1	-3.626022339E-1
5.142496855E1	-3.422648907E-1
5.146496858E1	1.512370110E-1
5.151496825E1	5.742776871E-1
5.155496825E1	-3.122630119E-1
5.159496858E1	-7.201533318E-1
5.164496828E1	-1.591644287E-2
5.168496828E1	6.194980145E-1
5.172496861E1	4.034810066E-1
5.176496891E1	-4.370012283E-1
5.180496891E1	-3.960423470E-1
5.184496925E1	1.093995571E-1
5.189496858E1	3.266122818E-1
5.194496825E1	-2.471513748E-1
5.198496858E1	-1.568472385E-1
5.203496821E1	8.947086334E-2
5.207496854E1	-2.861022949E-4
5.211496854E1	6.043934822E-2
5.215496854E1	2.798142433E-1
5.219496888E1	-8.369231224E-2
5.223496921E1	-2.727429867E-1
5.228496888E1	-2.630743027E-1
5.232496891E1	2.373149395E-1
5.237496854E1	3.888885498E-1
5.241496854E1	-2.771821022E-1
5.245496887E1	-3.887519836E-1
5.250496821E1	1.719589233E-2
5.254496854E1	6.142814159E-1
5.258496887E1	-7.975435257E-2
5.263496854E1	-6.137569427E-1
5.268496824E1	3.079378128E-1
5.272496857E1	5.227632523E-1
5.277496857E1	-3.602512360E-1
5.281496890E1	-4.170384407E-1
5.286496853E1	4.386119843E-1
5.290496887E1	2.678623199E-1
5.294496887E1	-5.564179420E-1
5.298496890E1	-2.491161823E-1
5.303496823E1	2.274538040E-1
5.307496857E1	3.612945080E-1
5.312496823E1	-1.357379913E-1
5.316496826E1	-3.109765053E-1
5.320496860E1	-6.439423561E-2
5.324496860E1	2.819797993E-1
5.328496890E1	8.937931061E-2
5.332496923E1	-2.808425426E-1
5.337496856E1	-2.844696045E-2
5.341496856E1	-6.568431854E-4
5.346496856E1	2.710233688E-1
5.351496819E1	6.803512573E-4
5.356496819E1	-3.310035706E-1
5.360496849E1	-1.336600780E-1
5.365496816E1	2.733152390E-1
5.369496816E1	6.906914711E-2
5.373496849E1	-1.273593903E-1
5.378496816E1	-1.422405243E-2
5.383496792E1	-1.770555496E-1
5.388496729E1	4.540136337E-1
5.392496729E1	-1.769237518E-1
5.396496762E1	-3.936333656E-1
5.401496729E1	9.833297729E-2
5.405496729E1	5.449485779E-2
5.409496762E1	-6.017279625E-2
5.414496755E1	-1.598091125E-2
5.418496789E1	-1.330626011E-1
5.422496822E1	-1.176857948E-2
5.427496789E1	2.088745117E-1
5.431496822E1	-1.800348759E-1
5.435496822E1	-6.505727768E-2
5.440496789E1	-1.753330231E-2
5.444496789E1	2.637715340E-1
5.449496758E1	-2.340717316E-1
5.454496725E1	-2.441057205E-1
5.459480058E1	2.136888504E-1
5.464463358E1	2.154569626E-1
5.469446724E1	-2.335966110E-1
5.474430057E1	-1.268339157E-1
5.479413404E1	3.251464844E-1
5.484396737E1	1.778926849E-1
5.488396737E1	-5.266284943E-1
5.492396770E1	-3.445544243E-1
5.496396770E1	4.072246552E-1
5.501396736E1	1.856695175E-1
5.505396753E1	-2.828104496E-1
5.510396736E1	-1.854272842E-1
5.514396736E1	1.390545368E-1
5.518396740E1	4.302427769E-1
5.523396706E1	6.097183228E-2
5.527396706E1	-3.660922050E-1
5.531396740E1	-4.973976612E-1
5.536396723E1	2.827802658E-1
5.540396723E1	2.473704815E-1
5.544396756E1	-3.799295425E-2
5.548396783E1	-2.273869514E-2
5.552396783E1	-1.593353748E-1
5.556396783E1	1.538050175E-1
5.561396749E1	7.189121246E-2
5.565396749E1	-1.215639114E-1
5.569396783E1	-3.888678551E-2
5.574396749E1	1.252899170E-2
5.579396736E1	-3.857648849E-1
5.583396736E1	3.066589832E-1
5.587396736E1	3.382196426E-1
5.591396736E1	-3.107571602E-1
5.595396769E1	-1.754815578E-1
5.600396736E1	2.651525497E-1
5.604396752E1	1.134135723E-1
5.609396736E1	-2.910741806E-1
5.613396736E1	1.262140274E-1
5.617396769E1	2.448945045E-1
5.621396769E1	-6.248426437E-1
5.626396736E1	-8.362426758E-2
5.630396752E1	6.733140945E-1
5.635396735E1	2.336481094E-1
5.639396735E1	-4.880387783E-1
5.643396769E1	-4.058027267E-1
5.648396742E1	2.462028503E-1
5.652396742E1	5.331294537E-1
5.656396758E1	-2.541270256E-1
5.661396742E1	-6.085361481E-1
5.665396742E1	-2.430553436E-1
5.669396775E1	7.016508579E-1
5.674396735E1	4.559274673E-1
5.678396752E1	-7.481806278E-1
5.682396752E1	-4.529292583E-1
5.687396735E1	5.011917114E-1
5.691396735E1	4.005546570E-1
5.695396768E1	-3.397173882E-1
5.700396735E1	-3.503793716E-1
5.704396751E1	9.429478645E-2
5.709396735E1	3.735918045E-1
5.713396735E1	-7.783341408E-2
5.717396768E1	-2.994771004E-1
5.721396768E1	-1.833090782E-1
5.726396735E1	1.978961945E-1
5.730396751E1	9.077739716E-2
5.735396734E1	-5.730190277E-2
5.739396734E1	-2.796139717E-1
5.743396768E1	9.868192673E-2
5.748396734E1	3.693895340E-1
5.752396734E1	-3.996348381E-1
5.756396751E1	-4.474806786E-1
5.761396734E1	1.036624908E-1
5.765396734E1	4.602158070E-1
5.769396768E1	1.344413757E-1
5.774396734E1	-3.671186447E-1
5.778396751E1	-1.637353897E-1
5.782396751E1	5.112867355E-1
5.787396734E1	1.288833618E-1
5.791396734E1	-1.050424576E-1
5.795396767E1	-2.186272144E-1
5.800396734E1	-2.887598038E-1
5.804396867E1	2.665519714E-2
5.809396851E1	2.435485840E-1
5.813396884E1	-1.330251694E-1
5.817396917E1	-3.561034203E-1
5.821396917E1	6.070733070E-2
5.826396884E1	3.069461823E-1
5.830396900E1	-1.205563545E-2
5.835396767E1	-2.754961014E-1
5.839396767E1	-1.986398697E-1
5.844396767E1	9.442386627E-2
5.849396733E1	3.795593262E-1
5.853396750E1	-1.126914024E-1
5.857396750E1	-3.318960667E-1
5.862396733E1	1.287178040E-1
5.866396733E1	3.306717873E-1
5.870396767E1	-3.245925903E-2
5.875396733E1	-2.384342194E-1
5.879396750E1	-1.745395660E-1
5.884396733E1	-2.608661652E-2
5.888396733E1	4.589743614E-1
5.892396766E1	-1.044850349E-1
5.896396766E1	-4.543645382E-1
5.901396733E1	4.529457092E-2
5.905396750E1	4.099864960E-1
5.910396733E1	-1.228961945E-2
5.914396733E1	-2.782442570E-1
5.918396766E1	-1.878445148E-1
5.923396733E1	6.732692719E-2
5.927396733E1	3.153247833E-1
5.931396749E1	-1.965389252E-1
5.936396733E1	-2.806570053E-1
5.940396733E1	2.360143661E-1
5.944396766E1	3.939280510E-1
5.949396733E1	-1.875696182E-1
5.953396749E1	-1.939134598E-1
5.957396749E1	1.777143478E-1
5.962396732E1	3.178081512E-2
5.966396732E1	-2.215116024E-1
5.970396736E1	-9.698486328E-2
5.975396702E1	6.721153259E-2
5.979396719E1	6.323742867E-2
5.984396702E1	-6.972904205E-2
5.988396702E1	6.399393082E-3
5.992396736E1	-1.020781994E-1
5.996396736E1	2.058839798E-2
6.000396766E1	1.395194530E-1
6.004396766E1	-2.976152897E-1
6.008396782E1	-2.760577202E-2
6.012396782E1	3.502714634E-1
6.016396782E1	1.761004925E-1
6.020396816E1	-3.635025024E-1
6.025396782E1	-1.868415833E-1
6.030396765E1	1.370466232E-1
6.034396765E1	9.389734268E-2
6.039396732E1	-1.476293564E-1
6.043396765E1	-1.356234550E-1
6.048396762E1	3.918874741E-1
6.052396762E1	9.865522385E-2
6.056396778E1	-3.489964008E-1
6.061396762E1	-1.424486160E-1
6.065396762E1	3.192420006E-1
6.069396795E1	1.275222301E-1
6.074396762E1	-3.207435608E-1
6.079396748E1	-2.397338867E-1
6.084396732E1	1.656147003E-1
6.088396732E1	2.435643673E-1
6.092396765E1	6.589388847E-2
6.096396765E1	-1.776280403E-1
6.101396731E1	4.750804901E-2
6.105396748E1	-1.216332912E-1
6.110396731E1	-1.494083405E-2
6.114396731E1	3.151106834E-1
6.118396765E1	-2.055299282E-1
6.123396731E1	-2.292446136E-1
6.127396731E1	4.337096214E-2
6.131396748E1	1.866908073E-1
6.136396731E1	5.401468277E-1
6.140396731E1	-2.177686691E-1
6.144396764E1	-7.772870064E-1
6.149396731E1	-3.407630920E-2
6.153396748E1	6.485826969E-1
6.157396748E1	-1.909897327E-1
6.162396731E1	-3.580778122E-1
6.166396731E1	1.395943165E-1
6.170396764E1	1.075174809E-1
6.175396731E1	3.113880157E-1
6.179396747E1	3.161835670E-2
6.184396731E1	-4.879358292E-1
6.188396731E1	-1.734559536E-1
6.192396764E1	3.405370712E-1
6.196396764E1	1.365265846E-1
6.201396731E1	-2.641971588E-1
6.205396747E1	-6.683349609E-2
6.210396731E1	1.284332275E-1
6.214396764E1	3.044047356E-1
6.218396797E1	-1.570639610E-1
6.223396764E1	-2.051942825E-1
6.227396764E1	-7.346630096E-3
6.231396780E1	-4.798865318E-2
6.236396764E1	2.311887741E-1
6.240396764E1	-7.232999802E-2
6.245396764E1	-2.372531891E-1
6.250396730E1	5.868701935E-2
6.254396747E1	-5.613112450E-2
6.259396730E1	-2.845325470E-1
6.263396730E1	9.690856934E-2
6.267396763E1	1.891624928E-1
6.271396763E1	2.419514656E-1
6.276396730E1	5.546438217E-1
6.280396747E1	-2.888140678E-1
6.285396730E1	-3.325864792E-1
6.289396730E1	8.856272697E-2
6.293396796E1	-9.773254395E-2
6.298396763E1	-1.905530930E-1
6.302396763E1	-1.763384342E-1
6.306396780E1	-2.348256111E-1
6.311396763E1	4.693204880E-1
6.315396763E1	9.086441994E-2
6.319396796E1	-2.947573662E-1
6.324396729E1	6.038761139E-2
6.328396746E1	1.826596260E-1
6.332396746E1	-3.431031704E-1
6.337396729E1	-3.152484894E-2
6.341396729E1	1.303923130E-1
6.345396763E1	-1.389038563E-1
6.350396729E1	-4.344329834E-2
6.354396746E1	2.787852287E-2
6.359396729E1	1.097782135E-1
6.363396729E1	1.709127426E-2
6.367396762E1	8.139824867E-2
6.371396762E1	1.212966442E-1
6.376396729E1	-1.894699097E-1
6.380396746E1	-1.192677021E-1
6.385396729E1	-2.303886414E-2
6.389396762E1	-1.061737537E-1
6.393396796E1	1.960232258E-1
6.398396762E1	9.810218811E-2
6.403396735E1	-1.805171967E-1
6.407396735E1	-1.344277859E-1
6.412396719E1	2.226600647E-1
6.416396719E1	-1.843237877E-2
6.421396688E1	-1.233329773E-1
6.426396655E1	-9.116001129E-2
6.430396688E1	5.537652969E-2
6.434396715E1	3.296515942E-1
6.438396715E1	-1.045322418E-1
6.442396748E1	-2.265281677E-1
6.446396748E1	7.414031029E-2
6.451396745E1	6.350879669E-2
6.455396745E1	-1.284332275E-1
6.460396712E1	-1.463731766E-1
6.464396712E1	2.404298782E-1
6.468396745E1	-1.140904427E-2
6.473396711E1	7.905387878E-3
6.477396711E1	5.188703537E-2
6.481396728E1	-4.141712189E-2
6.485396728E1	-5.056738853E-2
6.489396728E1	-1.782264709E-1
6.493396761E1	1.531486511E-1
6.498396728E1	4.129829407E-2
6.502396728E1	-2.696063519E-1
6.506396761E1	-1.021006107E-1
6.511396744E1	1.202667236E-1
6.515396744E1	2.692286968E-1
6.519396778E1	-3.738069534E-2
6.524396744E1	-1.997797012E-1
6.528396761E1	-1.394450665E-1
6.532396761E1	1.253168583E-1
6.537396728E1	-4.095191956E-2
6.541396728E1	-2.457013130E-1
6.545396761E1	4.194080830E-1
6.550396728E1	8.650398254E-3
6.554396744E1	-4.515318871E-1
6.559396727E1	5.898303986E-2
6.563396727E1	1.434161663E-1
6.567396761E1	2.236986160E-1
6.571396761E1	-2.112040520E-1
6.576396727E1	-4.686065674E-1
6.580396744E1	2.650544643E-1
6.585396727E1	5.742502213E-1
6.589396760E1	-1.458196640E-1
6.593396794E1	-6.704871655E-1
6.598396760E1	-5.813541412E-2
6.602396760E1	5.989260674E-1
6.606396760E1	2.021238804E-1
6.611396744E1	-4.646385193E-1
6.615396744E1	-1.021378040E-1
6.620396744E1	9.943332672E-2
6.625396710E1	-2.440719604E-2
6.629396727E1	3.432552814E-1
6.633396727E1	5.766415596E-2
6.637396727E1	-3.582308292E-1
6.641396727E1	1.062083244E-2
6.645396760E1	3.405582905E-1
6.650396727E1	-9.366683960E-2
6.654396743E1	-3.854370117E-1
6.658396760E1	-2.360601425E-1
6.662396760E1	6.530284882E-2
6.666396760E1	3.401315212E-1
6.670396793E1	3.889992237E-1
6.675396760E1	-4.173183441E-1
6.679396776E1	-5.700657368E-1
6.684396760E1	3.910739899E-1
6.689396726E1	4.455722809E-1
6.693396760E1	-2.695820332E-1
6.698396726E1	-2.164014816E-1
6.702396726E1	1.316730976E-1
6.706396743E1	3.248319626E-1
6.711396726E1	-1.268436432E-1
6.715396726E1	-4.113230705E-1
6.719396759E1	-2.097749710E-2
6.724396726E1	1.583086014E-1
6.728396743E1	2.142655849E-1
6.732396743E1	-2.697029114E-1
6.737396726E1	-1.909955978E-1
6.741396726E1	5.584993362E-1
6.745396759E1	5.325818062E-2
6.750396726E1	-5.828523636E-1
6.754396726E1	6.704101562E-1
6.759396709E1	6.021118164E-3
6.763396709E1	-1.122063875E0
6.767396742E1	6.012408733E-1
6.771396742E1	1.041990757E0
6.776396709E1	-6.884380341E-1
6.780396759E1	-3.385248184E-1
6.784396759E1	4.753060341E-1
6.788396759E1	2.025384903E-1
6.792396792E1	-3.529326916E-1
6.796396792E1	-2.337267399E-1
6.801396759E1	7.881221771E-2
6.805396775E1	4.624419212E-1
6.810396725E1	-1.330503464E-1
6.814396725E1	-3.590893745E-1
6.818396759E1	1.525473595E-2
6.823396725E1	-3.157711029E-2
6.827396725E1	3.893709183E-2
6.831396742E1	-1.418652534E-1
6.836396725E1	-2.635099411E-1
6.840396725E1	4.701132774E-1
6.844396758E1	5.415906906E-1
6.849396725E1	-3.073959351E-1
6.853396742E1	-8.577847481E-2
6.857396742E1	4.165840149E-2
6.862396725E1	-1.155715942E-1
6.866396725E1	-1.688320637E-1
6.870396728E1	-1.466767788E-1
6.875396695E1	1.446216583E-1
6.879396711E1	3.210437298E-1
6.884396695E1	-1.572057724E-1
6.888396695E1	-1.416380405E-1
6.892396728E1	-1.862072945E-2
6.896396728E1	2.021574974E-2
6.901396725E1	1.785907745E-1
6.905396725E1	-2.947587967E-1
6.910396708E1	-2.047416687E-1
6.914396708E1	2.683317661E-1
6.918396741E1	2.947552204E-1
6.923396708E1	-2.468591690E-1
6.927396708E1	-2.071628571E-1
6.931396724E1	3.477358818E-2
6.935396724E1	8.014893532E-2
6.939396724E1	7.235980034E-2
6.943396758E1	7.639169693E-3
6.948396724E1	-1.276142120E-1
6.952396724E1	6.105613708E-2
6.956396741E1	1.348392963E-1
6.961396724E1	6.067104340E-2
6.965396724E1	-1.712424755E-1
6.969396758E1	-1.118385792E-1
6.974396724E1	-7.478713989E-2
