"Time (s)"	"Acceleration (m/s²)"
6.962041032E1	1.457998753E-1
6.967040998E1	-3.300781250E-1
6.971040998E1	2.475848198E-1
6.975041031E1	2.696843147E-1
6.980040998E1	-3.337385178E-1
6.985040998E1	3.618989944E-1
6.990040965E1	-3.022033691E-1
6.994040964E1	4.352736473E-2
6.998040998E1	4.488544464E-1
7.003040964E1	-6.561552048E-1
7.007040964E1	-1.713752747E-2
7.011040998E1	6.126458645E-1
7.016040994E1	-4.542467117E-1
7.020040994E1	7.593846321E-2
7.024041028E1	6.272222996E-1
7.029040994E1	-4.268239975E-1
7.033041028E1	-4.150307178E-1
7.037041028E1	5.311429501E-1
7.042040964E1	2.259433746E-1
7.046040964E1	-8.585233688E-1
7.050040997E1	-2.395920753E-1
7.055040964E1	4.291755676E-1
7.059040997E1	4.080233574E-1
7.064040964E1	-5.828571320E-2
7.068040964E1	-3.897845745E-1
7.072040997E1	-2.283041477E-1
7.076040997E1	1.959276199E-1
7.081040964E1	3.056335449E-1
7.085040997E1	-3.566503525E-1
7.090040964E1	-5.331295013E-1
7.094040964E1	3.421406746E-1
7.098040997E1	5.637495518E-1
7.103040964E1	-1.522922516E-1
7.107040964E1	-3.647339344E-1
7.111040997E1	4.002213478E-2
7.116040964E1	3.454633713E-1
7.120040964E1	-1.240963936E-1
7.124040970E1	-2.640194893E-1
7.129040937E1	-4.596939087E-2
7.133040970E1	1.998336315E-1
7.137040970E1	2.864098549E-2
7.142040937E1	-1.919315338E-1
7.146040937E1	7.014346123E-2
7.150040970E1	9.258246422E-2
7.155040963E1	1.398155212E-1
7.159040970E1	-1.199526787E-1
7.164040936E1	-2.593307495E-1
7.168040936E1	3.877592087E-1
7.172040970E1	2.226107121E-1
7.176040970E1	-3.541424274E-1
7.181040936E1	-3.165081024E-1
7.185040970E1	2.106621265E-1
7.190040963E1	1.397304535E-1
7.194040963E1	1.443686485E-1
7.198040996E1	-8.632659912E-3
7.203040963E1	-4.362134933E-1
7.207040963E1	2.794437408E-1
7.211040996E1	5.309479237E-1
7.216040963E1	-2.479240417E-1
7.220040963E1	-1.390795708E-1
7.224040969E1	-1.703033447E-1
7.229040936E1	-3.153564453E-1
7.233040969E1	3.278622627E-1
7.237040969E1	2.627491951E-2
7.242040936E1	-3.399240494E-1
7.246040936E1	3.908615112E-1
7.250040969E1	7.890868187E-2
7.255040962E1	-3.034799576E-1
7.259040996E1	1.792409420E-1
7.264040962E1	-2.342033386E-1
7.268040962E1	3.164720535E-2
7.272040996E1	3.413403034E-1
7.276040996E1	-2.070105076E-1
7.281040962E1	-2.723730087E-1
7.285040996E1	2.923312187E-1
7.290040962E1	-2.616081238E-2
7.294040995E1	-1.155920029E-1
7.298041029E1	1.985430717E-1
7.303040995E1	-2.472450256E-1
7.307040995E1	-2.421100140E-1
7.311041002E1	3.229951859E-1
7.316040968E1	2.366165161E-1
7.320040969E1	-4.368953705E-1
7.325040968E1	3.171920776E-2
7.330040935E1	2.891040802E-1
7.334040968E1	-2.910153866E-1
7.339040962E1	-3.473358154E-2
7.343040962E1	-1.344847679E-2
7.347040995E1	-1.827509403E-1
7.351040995E1	6.998157501E-2
7.356040962E1	1.261184692E-1
7.360040995E1	-2.118191719E-1
7.365040961E1	1.669540405E-1
7.369040961E1	1.132750511E-2
7.373040995E1	-1.226978302E-1
7.378040961E1	6.043643951E-2
7.382040961E1	-1.013457775E-1
7.386040995E1	-4.676866531E-2
7.391040961E1	9.592437744E-3
7.395040961E1	-7.980585098E-2
7.399040995E1	8.520483971E-2
7.403040994E1	1.562817097E-1
7.407040995E1	-7.487058640E-2
7.411041028E1	-1.497333050E-1
7.416040994E1	6.650485992E-2
7.420040994E1	1.450395584E-1
7.424041028E1	-1.366329193E-2
7.429040994E1	-1.805734634E-1
7.433041028E1	-7.473468781E-2
7.437041028E1	1.115415096E-1
7.442040994E1	2.596948624E-1
7.446040994E1	-3.108899593E-1
7.450041061E1	-1.765887737E-1
7.455041027E1	3.050365448E-2
7.459041034E1	8.534669876E-3
7.464040967E1	-3.939037323E-2
7.468040967E1	-3.423204422E-1
7.472041000E1	3.328237534E-1
7.476041001E1	4.134545326E-1
7.481040934E1	-2.853496552E-1
7.485040967E1	3.438353539E-2
7.490040960E1	7.976245880E-2
7.494040960E1	-7.344293594E-2
7.498040994E1	1.089315414E-1
7.503040960E1	-3.746988297E-1
7.507040960E1	-2.249081135E-1
7.511040994E1	3.917176723E-1
7.516040960E1	6.798458099E-2
7.520040960E1	-4.918551445E-2
7.524040993E1	3.181703091E-1
7.529040960E1	-4.081726074E-1
7.533040993E1	-4.463768005E-2
7.537040993E1	5.810880661E-1
7.542040960E1	-2.928821564E-1
7.546040960E1	-3.978772163E-1
7.550040993E1	5.271339417E-2
7.555040960E1	2.968387604E-2
7.559040993E1	3.802161217E-1
7.564040960E1	5.535037994E-1
7.568040960E1	-8.078753948E-1
7.572040966E1	-6.234815121E-1
7.576040966E1	3.483383656E-1
7.581040933E1	2.602777481E-1
7.585040966E1	-3.134462833E-1
7.590040933E1	3.915042877E-2
7.594040933E1	-2.759275436E-1
7.598040966E1	-1.172449589E-1
7.603040959E1	5.909206390E-1
7.607040959E1	1.306841373E-1
7.611040966E1	-5.874941349E-1
7.616040933E1	-1.056322098E-1
7.620040933E1	2.433555126E-1
7.624040966E1	-1.082258224E-1
7.629040932E1	-1.873189926E-1
7.633040966E1	1.396918297E-2
7.637040966E1	-5.245923996E-3
7.642040959E1	-1.380500793E-2
7.646040959E1	1.324322224E-1
7.650040992E1	8.737802505E-2
7.655040959E1	-2.949464798E-1
7.659040992E1	3.234457970E-2
7.664040959E1	2.968366623E-1
7.668040959E1	-4.616181850E-1
7.672040992E1	-6.313705444E-2
7.676040992E1	3.361227512E-1
7.681040959E1	-1.888229370E-1
7.685040992E1	-9.339737892E-2
7.690040959E1	2.550020218E-1
7.694040959E1	-2.735102177E-1
7.698040992E1	1.040670872E-1
7.703040959E1	5.175119400E-1
7.707040959E1	-6.522231102E-1
7.711040992E1	-2.733941078E-1
7.716040959E1	2.470815659E-1
7.720040958E1	-3.266532421E-1
7.724040965E1	-8.512759209E-2
7.729040932E1	1.884637833E-1
7.733040965E1	-1.611640453E-1
7.737040998E1	7.273530960E-2
7.742040965E1	1.914514542E-1
7.746040965E1	-2.687144279E-1
7.750040998E1	-8.572793007E-2
7.755040992E1	2.379022598E-1
7.759041025E1	-2.580170631E-1
7.764040958E1	-2.512416840E-2
7.768040958E1	5.559277534E-2
7.772040991E1	-2.204639912E-1
7.776040991E1	-1.091156006E-1
7.780040991E1	1.982710361E-1
7.784041025E1	-2.725219727E-2
7.789040991E1	-4.773006439E-2
7.793040991E1	2.447803020E-1
7.797041058E1	-9.848165512E-2
7.801041058E1	-1.846246719E-1
7.806041024E1	7.753658295E-2
7.811041024E1	1.778182983E-2
7.816041021E1	-1.641265869E-1
7.820041054E1	1.782820225E-1
7.824041088E1	2.159862518E-1
7.829041054E1	-2.864770889E-1
7.833041121E1	6.790256500E-2
7.837041121E1	8.072924614E-2
7.842041057E1	-6.741275787E-2
7.846041057E1	-4.816055298E-4
7.850041091E1	-1.034276485E-1
7.855041057E1	1.001911163E-2
7.859041090E1	1.906287670E-1
7.864041054E1	-9.829349518E-2
7.868041087E1	-8.334326744E-2
7.872041120E1	1.797990799E-1
7.876041120E1	-4.249119759E-2
7.881041054E1	-1.649309158E-1
7.885041087E1	8.271026611E-2
7.890041023E1	-1.039583206E-1
7.894041023E1	5.454444885E-2
7.899041023E1	1.215396881E-1
7.903041023E1	-2.558135986E-2
7.907041027E1	-2.114162445E-1
7.911041060E1	-1.506569386E-1
7.916040993E1	-8.581714630E-2
7.920040993E1	2.138385773E-1
7.924041026E1	3.660740852E-1
7.929041023E1	-4.783205032E-1
7.933041056E1	-2.620587349E-1
7.938041020E1	3.272941589E-1
7.942041020E1	1.763730049E-1
7.946041053E1	3.926515579E-2
7.950041086E1	-2.438254356E-1
7.955041053E1	-7.142505646E-2
7.959041056E1	9.824609756E-2
7.964041019E1	-1.770318985E-1
7.968041052E1	1.423740387E-1
7.972041086E1	3.836247921E-1
7.976041086E1	-3.134105206E-1
7.981041086E1	-3.567754745E-1
7.985041092E1	5.143153667E-1
7.990041059E1	1.982267380E-1
7.995041029E1	-5.613668442E-1
7.999041062E1	-3.411216736E-1
8.004041029E1	5.581464767E-1
8.008041062E1	2.991969585E-1
8.013041052E1	-5.872959137E-1
8.017041085E1	1.236262321E-1
8.021041085E1	6.011435986E-1
8.025041119E1	-4.251761436E-1
8.030041052E1	-2.888172150E-1
8.035041052E1	2.891809464E-1
8.040041022E1	-1.945482254E-1
8.044041022E1	-1.406385899E-1
8.048041055E1	-2.253274918E-1
8.053040968E1	-1.183507919E-1
8.057040968E1	7.835750580E-1
8.061041002E1	3.025887012E-1
8.066040968E1	-7.283857346E-1
8.071040935E1	3.582765579E-1
8.075040968E1	3.006119728E-1
8.080040901E1	-5.471569061E-1
8.084041021E1	-4.575943947E-2
8.088041021E1	-7.802009583E-3
8.092041021E1	5.217266083E-2
8.096041054E1	3.382613659E-1
8.100041088E1	5.207490921E-2
8.105041054E1	-3.426633835E-1
8.109041088E1	7.664060593E-2
8.114041051E1	3.071168900E-1
8.118041051E1	-2.068653107E-1
8.122041084E1	-2.809619904E-1
8.126041084E1	-2.116243839E-1
8.131041084E1	1.598772049E-1
8.135041117E1	1.718652248E-1
8.140041084E1	-2.213724136E-1
8.145041054E1	-6.114978790E-2
8.149041087E1	2.442235947E-1
8.154041027E1	1.518848419E-1
8.158041060E1	-4.157335758E-1
8.163041024E1	-2.959228516E-1
8.167041024E1	4.373559952E-1
8.171041024E1	2.670860291E-1
8.175041057E1	-3.878228664E-1
8.180040990E1	3.415807724E-1
8.184041050E1	7.802319527E-2
8.189041017E1	-7.766059875E-1
8.193041020E1	7.895681858E-1
8.197041086E1	6.072411537E-1
8.201041087E1	-1.031396866E0
8.205041086E1	-4.174520969E-1
8.209041120E1	8.408949375E-1
8.214041053E1	-2.789857864E-1
8.218041053E1	-3.906495571E-1
8.223041053E1	2.745964050E-1
8.228041016E1	1.961977005E-1
8.232041016E1	4.035544395E-2
8.236041049E1	-1.250324249E-1
8.240041049E1	-2.265982628E-1
8.244041083E1	-2.928130627E-1
8.248041116E1	3.335261345E-2
8.253041083E1	1.159019470E-1
8.258041086E1	-2.571966171E-1
8.263041049E1	1.230072021E-1
8.267041049E1	2.751910686E-1
8.271041049E1	-6.093168259E-2
8.275041082E1	1.472775936E-1
8.280041072E1	8.436565399E-2
8.284041106E1	-2.119042873E-1
8.289041072E1	-2.190923691E-1
8.294041042E1	-3.450279236E-2
8.298041076E1	-2.669172287E-1
8.303041042E1	1.897869110E-1
8.307041042E1	1.793708801E-1
8.311041052E1	-1.985793114E-1
8.316041019E1	1.886276245E-1
8.320041052E1	7.640147209E-2
8.324041085E1	1.043510437E-2
8.329041018E1	7.888603210E-2
8.333041052E1	-6.204981804E-1
8.337041052E1	9.703636169E-4
8.342041052E1	3.891975403E-1
8.346041085E1	-2.793431282E-1
8.351041085E1	-3.050115585E-1
8.355041085E1	2.970795631E-1
8.359041118E1	1.883363724E-1
8.364041051E1	-8.038101196E-2
8.368041051E1	1.681888103E-1
8.373041051E1	-3.615890503E-1
8.378041014E1	1.416292191E-1
8.383041014E1	1.633981705E-1
8.387041014E1	-1.234629154E-1
8.391041014E1	-1.199059486E-1
8.395041048E1	-9.507894516E-3
8.399041081E1	-2.037212849E-1
8.404041048E1	9.757404327E-2
8.408041051E1	2.806162834E-2
8.412041051E1	-4.565095901E-2
8.417041017E1	-7.542438507E-2
8.421041017E1	-6.797790527E-2
8.426041017E1	1.300962448E-1
8.431041017E1	-1.752090454E-3
8.435041050E1	-2.120532990E-1
8.440041017E1	-7.395534515E-2
8.444041017E1	2.921106815E-1
8.448041050E1	7.945513725E-2
8.453041017E1	-6.546821594E-2
8.457041050E1	2.391042709E-1
8.462041050E1	-1.534408569E-1
8.467041017E1	1.625371933E-1
8.471041017E1	7.414658070E-1
8.475041050E1	3.665540218E-1
8.480040983E1	6.071090698E-3
8.485040983E1	4.009292603E-1
8.490040983E1	6.720693588E-1
8.494040983E1	-1.924443245E-2
8.498041050E1	2.639675140E-1
8.503041016E1	4.607301712E-1
8.507041016E1	1.843786240E-1
8.511041050E1	3.769626617E-1
8.516041016E1	7.940843582E-1
8.521040983E1	5.946189880E-1
8.525041016E1	8.130662441E-1
8.530040979E1	2.678514481E-1
8.534041046E1	2.716119289E-1
8.539041012E1	5.053653717E-1
8.543041013E1	2.895545959E-1
8.547041079E1	2.875604630E-1
8.551041079E1	4.443461895E-1
8.556041016E1	3.207862854E-1
8.560041049E1	6.980688572E-1
8.565041012E1	6.673538208E-1
8.569041046E1	3.796613216E-1
8.573041079E1	3.862760067E-1
8.578041045E1	3.484539032E-1
8.582041045E1	2.858088017E-1
8.587041035E1	3.010850906E-1
8.592041005E1	4.209493637E-1
8.596041032E1	5.204913616E-1
8.600041065E1	5.326783657E-1
8.605040998E1	5.703586578E-1
8.610040985E1	5.781167984E-1
8.615040995E1	4.147544861E-1
8.620040955E1	4.838905334E-1
8.625040955E1	4.012252808E-1
8.630040861E1	1.565959930E-1
8.634040891E1	3.474287987E-1
8.638040904E1	3.131434917E-1
8.642040938E1	3.277642727E-1
8.646040938E1	5.358047485E-1
8.650041011E1	5.467233658E-1
8.655040978E1	1.060306549E-1
8.659041011E1	2.687964439E-1
8.664040948E1	1.609487534E-1
8.668040948E1	1.734704971E-1
8.673040947E1	3.656352997E-1
8.678040914E1	5.096321106E-2
8.682040947E1	2.033426762E-1
8.686040981E1	1.366961002E-1
8.690040981E1	2.060334682E-1
8.694041020E1	4.627463818E-1
8.698041054E1	1.333465576E-1
8.703041010E1	-1.346860886E-1
8.707041010E1	-8.157444000E-2
8.711041044E1	1.473238468E-1
8.716041007E1	1.152523041E-1
8.721040974E1	-6.258602142E-2
8.725041000E1	1.510279179E-1
8.730041000E1	1.123432159E-1
8.734041043E1	1.510171890E-1
8.739041010E1	1.244621277E-2
8.744040980E1	1.671363831E-1
8.748041017E1	1.293964386E-1
8.753040983E1	-9.287052155E-2
8.757041016E1	-1.767063141E-1
8.762041016E1	-1.689472198E-2
8.767040983E1	4.826469421E-2
8.771040983E1	2.256567478E-1
8.775041013E1	-7.969093323E-2
8.780040936E1	-1.194046021E-1
8.785040936E1	1.664638519E-1
8.790040943E1	7.068595886E-2
8.794040943E1	-2.177987099E-1
8.798041009E1	-2.444598675E-1
8.803040976E1	-3.884315491E-3
8.807041019E1	1.608514786E-1
8.812040982E1	1.504165649E-1
8.817040949E1	-1.974834442E-1
8.822040932E1	4.399604797E-2
8.826040932E1	-1.137123108E-1
8.831040865E1	2.993946075E-2
8.835040932E1	2.227003574E-1
8.839041002E1	-1.864042282E-1
8.843041035E1	-1.368808746E-2
8.847041069E1	1.255750656E-1
8.851041079E1	-7.647657394E-2
8.856041045E1	-4.242095947E-2
8.860041052E1	7.337832451E-2
8.865041015E1	-1.072456360E-1
8.870040948E1	-1.561489105E-2
8.875040945E1	-2.506923676E-2
8.880040868E1	1.344093323E-1
8.884040901E1	-7.063977718E-1
8.889040895E1	4.316719055E-1
8.893040898E1	1.285576820E-1
8.897091067E1	-6.981778145E-2
8.901091317E1	-3.308273315E-1
8.905091389E1	-3.178997040E-1
8.909091389E1	-2.992606163E-1
8.913091389E1	-2.964997292E-1
8.917091389E1	-2.889208794E-1
8.921091482E1	-2.743275166E-1
8.926091438E1	-2.722940445E-1
8.930091454E1	-2.639207840E-1
8.935091361E1	-3.110149384E-1
8.940091318E1	-1.688365936E-2
8.945091281E1	-1.225654602E-1
8.950091227E1	4.257812500E-2
8.954091280E1	2.608964443E-1
8.958091297E1	2.484273911E-1
8.962091310E1	-1.153707504E-3
8.966091354E1	-2.556767464E-1
8.970091430E1	1.914358139E-2
8.974091467E1	1.204850674E-1
8.978091487E1	1.244795322E-1
8.982091540E1	8.865118027E-2
8.987091507E1	-1.396520615E-1
8.992091477E1	-1.456737518E-2
8.996091510E1	4.357337952E-2
9.001091440E1	-2.436656952E-2
9.005091456E1	-5.278205872E-2
9.010091403E1	1.538963318E-2
9.014091433E1	1.253004074E-1
9.018091473E1	-9.528875351E-2
9.022091473E1	-2.997636795E-3
9.027091476E1	1.447868347E-3
9.031091493E1	-6.391930580E-2
9.036091476E1	1.118701935E-1
9.041091479E1	-1.843322754E-1
9.045091486E1	-4.519462585E-3
9.050091436E1	8.130187988E-2
9.054091486E1	-7.527494431E-2
9.058091486E1	-4.094600677E-2
9.063091456E1	1.828556061E-2
9.067091456E1	-2.113928795E-1
9.072091412E1	5.010318756E-2
9.077091372E1	3.396987915E-2
9.081091398E1	-7.306647301E-2
9.085091438E1	-7.959675789E-2
9.089091472E1	1.654922962E-1
9.093091485E1	4.156041145E-2
9.097091485E1	-3.031301498E-2
9.102091461E1	-1.369171143E-2
9.106091528E1	-1.850776672E-1
9.111091541E1	8.677864075E-3
9.116091481E1	1.187017441E-1
9.121091481E1	-5.692577362E-2
9.126091474E1	-3.106269836E-2
9.130091491E1	9.176731110E-2
9.135091424E1	-6.987228394E-2
9.139091424E1	-4.046773911E-2
9.143091461E1	-9.329462051E-2
9.147091464E1	3.599333763E-2
9.152091461E1	-2.562618256E-2
9.156091517E1	2.903246880E-2
9.161091490E1	-6.657772064E-2
9.165091524E1	-1.678252220E-2
9.169091557E1	1.352834702E-1
9.174091490E1	1.333484650E-2
9.178091490E1	-5.776047707E-2
9.183091477E1	-1.827716827E-2
9.188091503E1	-8.208503723E-2
9.193091533E1	1.224706650E-1
9.198091466E1	-7.276744843E-2
9.202091466E1	-4.101204872E-2
9.206091490E1	9.133219719E-2
9.211091473E1	-1.168300629E-1
9.216091396E1	2.334518433E-2
9.220091399E1	-6.446719170E-2
9.224187570E1	1.047444344E-2
9.228187603E1	5.961751938E-2
9.232187653E1	-1.200976372E-1
9.237187663E1	-6.939086914E-2
9.241187663E1	8.171081543E-3
9.245187739E1	2.406907082E-2
9.250187706E1	1.055524826E-1
9.254187802E1	-2.333021164E-2
9.259187752E1	-9.340896606E-2
9.264187719E1	-8.904476166E-2
9.269187719E1	1.001634598E-1
9.274187685E1	-2.728443146E-2
9.278187685E1	-4.922699928E-2
9.282187702E1	-5.191302299E-2
9.287187685E1	5.177593231E-2
9.291187685E1	-7.664132118E-2
9.295187719E1	-3.599524498E-2
9.300187685E1	-7.687892914E-2
9.304187702E1	-6.156682968E-2
9.308187702E1	1.978976727E-1
9.313187685E1	-1.756702423E-1
9.317187685E1	-4.601168633E-2
9.321187718E1	9.137606621E-2
9.326187685E1	-7.972068787E-2
9.330187702E1	1.326954365E-1
9.335187685E1	2.974948883E-2
9.339187685E1	-1.127481461E-1
9.343187718E1	-3.019976616E-2
9.347187718E1	-9.854269028E-2
9.352187685E1	3.272476196E-2
9.356187701E1	6.163454056E-2
9.361187685E1	-1.592168808E-1
9.365187718E1	-2.841949463E-2
9.369187751E1	2.064480782E-1
9.374187718E1	-6.030941010E-2
9.378187718E1	-2.064228058E-3
9.382187734E1	1.520535946E-1
9.387187718E1	2.286485672E-1
9.391187718E1	3.703866005E-1
9.396187691E1	5.283908844E-1
9.401187658E1	-9.490432739E-2
9.405187674E1	3.722057343E-1
9.410187658E1	1.115437317E0
9.414187658E1	2.730038166E-1
9.418187691E1	3.046636581E-1
9.422187691E1	5.049407482E-1
9.427187684E1	5.372303009E-1
9.431187684E1	8.492236137E-1
9.436187667E1	6.091201782E-1
9.440187701E1	3.160724640E-1
9.444187734E1	3.302359581E-1
9.449187701E1	4.385877609E-1
9.453187701E1	5.584964752E-1
9.457187717E1	4.167771339E-1
9.461187717E1	4.858953953E-1
9.465187717E1	5.909092426E-1
9.469187751E1	5.434672832E-1
9.474187684E1	5.197023392E-1
9.478187684E1	3.249440193E-1
9.482187700E1	5.532519817E-1
9.487187684E1	6.762390137E-1
9.491187684E1	6.177637577E-1
9.495187717E1	3.835909367E-1
9.500187684E1	2.368612289E-1
9.504187700E1	5.107457638E-1
9.508187700E1	7.219715118E-1
9.513187683E1	3.817258835E-1
9.517187683E1	3.529064655E-1
9.521187717E1	5.054044724E-1
9.526187683E1	6.291402817E-1
9.530187700E1	6.990971565E-1
9.535187683E1	5.090850830E-1
9.539187683E1	3.464639187E-1
9.543187716E1	5.790221691E-1
9.547187750E1	5.182712078E-1
9.552187716E1	2.442178726E-1
9.556187733E1	3.144936562E-1
9.561187716E1	4.032119751E-1
9.565187750E1	4.187688828E-1
9.569187783E1	5.712776184E-1
9.574187750E1	4.480663300E-1
9.579187733E1	1.230279922E-1
9.583187733E1	-3.219864368E-1
9.588187716E1	1.850496292E-1
9.593187716E1	6.873863220E-1
9.597187716E1	-1.779716015E-1
9.602187682E1	-2.276603699E-1
9.606187699E1	4.495346546E-1
9.611187682E1	4.694366455E-1
9.615187682E1	1.873543262E-1
9.619187716E1	-2.560541630E-1
9.624187682E1	-5.560560226E-1
9.628187682E1	-2.864031792E-1
9.632187699E1	9.505438805E-2
9.637187682E1	1.972080231E-1
9.641187682E1	-2.956712246E-1
9.645187716E1	-1.330847740E-1
9.650187682E1	8.069229126E-3
9.654187699E1	3.598322868E-1
9.658187699E1	4.860773087E-1
9.663187682E1	-1.337514877E-1
9.667187682E1	-2.436268330E-1
9.671187715E1	-1.767625809E-1
9.676187682E1	-2.948913574E-2
9.680187698E1	6.922030449E-2
9.685187682E1	1.298906326E-1
9.689187682E1	-2.130246162E-1
9.693187715E1	-3.202831745E-1
9.697187715E1	-7.650613785E-3
9.702187682E1	3.690877914E-1
9.706187698E1	-7.702350616E-3
9.711187682E1	-2.178567886E-1
9.715187682E1	-6.173849106E-2
9.719187715E1	-5.852842331E-2
9.724187682E1	2.920742035E-2
9.728187682E1	3.422498703E-2
9.732187698E1	-1.629567146E-1
9.737187681E1	2.951927185E-2
9.741187681E1	2.414648533E-1
9.745187715E1	2.323842049E-2
9.750187681E1	-1.077463150E-1
9.754187698E1	-2.403326035E-1
9.758187698E1	1.736304760E-1
9.763187681E1	2.594467163E-1
9.767187681E1	-1.152365208E-1
9.771187714E1	-3.382341862E-1
9.776187681E1	-1.628019333E-1
9.780187698E1	9.122920036E-2
9.785187681E1	1.142770767E-1
9.789187681E1	-2.240214348E-1
9.793187714E1	-3.251001835E-1
9.797187714E1	-1.472244263E-1
9.802187681E1	3.960817337E-1
9.806187698E1	4.086842537E-1
9.811187681E1	-3.810985565E-1
9.815187681E1	-2.457280159E-1
9.819187714E1	1.086516380E-1
9.824187681E1	1.713163376E-1
9.828187681E1	-2.131438255E-2
9.832187697E1	-2.395513058E-1
9.837187681E1	-2.545192719E-1
9.841187681E1	1.871023178E-1
9.845187694E1	3.240115643E-1
9.850187660E1	-1.414304733E-1
9.854187677E1	-1.726527214E-1
9.858187677E1	1.425321102E-1
9.863187660E1	2.862873077E-1
9.867187694E1	-1.674449444E-1
9.871187724E1	-4.383404255E-1
9.876187674E1	-2.862609863E-1
9.880187707E1	7.607197762E-2
9.885187690E1	1.490463257E-1
9.889187690E1	4.697751999E-2
9.893187723E1	1.142168045E-1
9.897187723E1	3.042960167E-1
9.902187693E1	-7.931480408E-2
9.906187780E1	-3.251516819E-1
9.910187780E1	1.686937809E-1
9.915187737E1	2.768615723E-1
9.919187770E1	-3.448321819E-1
9.924187737E1	-3.075262070E-1
9.929187720E1	-3.043594360E-2
9.934187660E1	6.890201569E-2
9.938187660E1	2.174615860E-3
9.942187703E1	1.389718056E-1
9.946187770E1	1.801860332E-1
9.951187769E1	-5.037117004E-3
9.955187786E1	-1.177356243E-1
9.960187813E1	-1.291835785E-1
9.965187779E1	3.208217621E-2
9.969187812E1	-2.901172638E-2
9.974187779E1	-2.925693512E-1
9.979187792E1	1.256595612E-1
9.983187792E1	5.532360077E-2
9.987187809E1	-1.879372597E-1
9.991187809E1	-1.658644676E-1
9.995187842E1	1.225233078E-3
1.000018778E2	4.366548538E-1
1.000418779E2	2.217071056E-1
1.000918775E2	-4.052438736E-1
1.001418774E2	-1.649299622E-1
1.001818777E2	7.334351540E-2
1.002218777E2	1.409633160E-1
1.002618777E2	1.010155678E-1
1.003018779E2	-1.245374680E-1
1.003518777E2	-1.635513306E-2
1.003918777E2	5.966925621E-2
1.004318777E2	-3.534698486E-1
1.004718777E2	-3.487966061E-1
1.005218774E2	2.720804214E-1
1.005618776E2	1.534452438E-1
1.006018778E2	-5.686306953E-2
1.006418781E2	-1.981201172E-1
1.006818784E2	1.795434952E-2
1.007218784E2	4.277541637E-1
1.007718778E2	1.638355255E-2
1.008118779E2	-3.474760056E-1
1.008618778E2	-1.982559204E-1
1.009018778E2	1.825649738E-1
1.009518781E2	1.738595963E-1
1.010018778E2	-3.167806625E-1
1.010418783E2	-2.620520592E-1
1.010818783E2	1.799905300E-1
1.011318778E2	2.741498947E-1
1.011718778E2	7.996749878E-2
1.012118781E2	-1.885559559E-1
1.012618774E2	-3.955038071E-1
1.013018776E2	1.414620876E-1
1.013518774E2	2.354576111E-1
1.013918778E2	-2.105529308E-1
1.014318781E2	-1.140830517E-1
1.014718781E2	-3.089404106E-2
1.015218774E2	6.954936981E-2
1.015618778E2	9.203624725E-2
1.016118776E2	-6.680641174E-2
1.016518776E2	-7.693195343E-2
1.016918779E2	1.500344276E-2
1.017318779E2	8.991241455E-3
1.017718779E2	-5.616211891E-2
1.018118779E2	5.799603462E-2
1.018618775E2	-3.695144653E-2
1.019018775E2	-2.163739204E-1
1.019418776E2	-5.454063416E-2
1.019918773E2	2.593517303E-2
1.020318773E2	8.659338951E-2
1.020718774E2	-1.489400864E-2
1.021118778E2	-1.902706623E-1
1.021518784E2	-5.260753632E-2
1.021918788E2	2.475662231E-1
1.022418784E2	2.077913284E-1
1.022918783E2	-2.340970993E-1
1.023418778E2	-1.739763260E-1
1.023818778E2	1.286230087E-1
1.024318781E2	2.165357590E-1
1.024718781E2	-7.621955872E-2
1.025218781E2	-2.836753845E-1
1.025618782E2	5.178642273E-2
1.026118781E2	1.369415283E-1
1.026518781E2	4.688739777E-3
1.026918784E2	-2.486166954E-1
1.027418778E2	-2.245336533E-1
1.027918779E2	-1.779388428E-1
1.028318779E2	-1.027741432E-1
1.028718781E2	-1.635956764E-1
1.029118781E2	-6.188101768E-1
1.029518784E2	-3.916897774E-1
1.030018777E2	-1.484575272E-1
1.030418779E2	-3.420004845E-1
1.030918774E2	-2.234870911E-1
1.031418774E2	-5.038356781E-1
1.031818777E2	-5.543575287E-1
1.032218777E2	-2.946364880E-1
1.032618777E2	-2.957150936E-1
1.033018780E2	-5.846085548E-1
1.033518779E2	-6.551885605E-1
1.033918779E2	-6.443941593E-1
1.034318779E2	-7.361810207E-1
1.034718779E2	-3.137149811E-1
1.035218776E2	-3.211345673E-1
1.035718774E2	-3.741682053E-1
1.036118774E2	-3.186140060E-1
1.036518778E2	-5.032498837E-1
1.036918781E2	-4.513204098E-1
1.037418778E2	-2.950929642E-1
1.037918776E2	-5.521812439E-1
1.038318779E2	-6.911535263E-1
1.038818777E2	-5.693275452E-1
1.039318777E2	-4.117921829E-1
1.039718777E2	-2.927694321E-1
1.040218777E2	-6.555921555E-1
1.040618779E2	-5.431475639E-1
1.041118777E2	-3.478456497E-1
1.041618774E2	-3.718675613E-1
1.042018777E2	-3.577966690E-1
1.042518774E2	-4.805294037E-1
1.042918775E2	-6.006715298E-1
1.043318775E2	-4.047820568E-1
1.043718777E2	-4.266695976E-1
1.044118777E2	-5.392003059E-1
1.044518780E2	-5.983431339E-1
1.045018777E2	-4.449621201E-1
1.045418779E2	-5.847365856E-1
1.045918776E2	-4.409532547E-1
1.046418775E2	-7.819059372E-1
1.046818778E2	2.857985497E-1
